article_id,title,author,issue_url,pdf_url
10.1016/j.radmp.2024.05.003,Role of mitophagy in head and neck squamous cell carcinoma: Prognosis and immune insights,"Qin Ding,Wei Liu,Junping Pan,Lihua Wang,Wenquan Hong,Sunqin Cai,Xin Chen,Duanyu Lin,Sufang Qiu",https://mednexus.org/toc/rmp/05/02,https://mednexus.org/doi/pdf/10.1016/j.radmp.2024.05.003?download=true
10.1016/j.radmp.2024.05.002,"Treatment of severe radiation proctitis with high dosage of vitamin C in combination
                     with cyclooxygenase-2 inhibitor","Han Wu,Miaomiao Liu,Huangang Jiang,Hui Xu,Jin Peng,Jing Dai,Fuxiang Zhou",https://mednexus.org/toc/rmp/05/02,https://mednexus.org/doi/pdf/10.1016/j.radmp.2024.05.002?download=true
10.1016/j.radmp.2024.03.004,"Non-electrocardiography-gated dual-energy cardiac CT angiography for assessment of
                     left atrial appendage thrombus","Feifei Zhang,Tian Jiang,Ruigang Xie,Jiliang Zhang,Minghua Sun,Yinghui Ge",https://mednexus.org/toc/rmp/05/02,https://mednexus.org/doi/pdf/10.1016/j.radmp.2024.03.004?download=true
10.1016/j.radmp.2024.04.001,Survey of current practices in the management of cervical cancer by Moroccan radiotherapists,"Bouchra Amaoui,Slimane Semghouli,Hanane El Kacemi,Issam Lalya,Nadia Benchekroune,Fatima Safini,Sanae Abbaoui",https://mednexus.org/toc/rmp/05/02,https://mednexus.org/doi/pdf/10.1016/j.radmp.2024.04.001?download=true
10.1016/j.radmp.2024.03.001,"Radiation protection knowledge and practices among Moroccan dentists: A cross-sectional
                     study","Naoual Elmorabit,Majdouline Obtel,Mohamed Azougagh,Oumkeltoum Ennibi",https://mednexus.org/toc/rmp/05/02,https://mednexus.org/doi/pdf/10.1016/j.radmp.2024.03.001?download=true
10.1016/j.radmp.2024.05.004,"HyperArc performance in radiotherapy and its correlations with number and volume of
                     multiple brain metastases","Hongtao Chen,Zihuang Li,Guixiang Liao,Lijun Wang,Xiaonian Deng,Heli Zhong",https://mednexus.org/toc/rmp/05/02,https://mednexus.org/doi/pdf/10.1016/j.radmp.2024.05.004?download=true
10.1016/j.radmp.2024.01.002,Alzheimer's disease and low-dose radiation therapy: A new hope,"Neal E. Dunlap,Robert P. Friedland,Lu Cai",https://mednexus.org/toc/rmp/05/01,https://mednexus.org/doi/pdf/10.1016/j.radmp.2024.01.002?download=true
10.1016/j.radmp.2023.12.001,"A summary of UNSCEAR evaluation on medical exposure to ionizing radiation and call
                     for more representative data",Jing Chen,https://mednexus.org/toc/rmp/05/01,https://mednexus.org/doi/pdf/10.1016/j.radmp.2023.12.001?download=true
10.1016/j.radmp.2023.12.003,"A summary of UNSCEAR evaluation on occupational exposure to ionizing radiation and
                     call for more representative data in broader range of occupational sectors",Jing Chen,https://mednexus.org/toc/rmp/05/01,https://mednexus.org/doi/pdf/10.1016/j.radmp.2023.12.003?download=true
10.1016/j.radmp.2023.12.002,"The DNA damage and regulatory strategy in hematopoietic stem cells after irradiation
                     exposure: Progress and challenges","Yanying Liu,Naicheng Chen,Fang Chen,Hao Zeng,Lijing Yang,Junping Wang,Mengjia Hu",https://mednexus.org/toc/rmp/05/01,https://mednexus.org/doi/pdf/10.1016/j.radmp.2023.12.002?download=true
10.1016/j.radmp.2023.12.004,"Exploiting the unique interaction characteristics of fast neutrons for improved cancer
                     therapy: A radiobiological perspective",Festo KiraggaandKonstantin Brazovskiy,https://mednexus.org/toc/rmp/05/01,https://mednexus.org/doi/pdf/10.1016/j.radmp.2023.12.004?download=true
10.1016/j.radmp.2024.02.005,YWHAZ gene contributes to the radioresistance of oral squamous cell carcinoma cells,"Songling Hu,Cong Chen,Hengheng Chen,Xin Yu,Xiaofei Li,Yang Bai,Chunlin Shao",https://mednexus.org/toc/rmp/05/01,https://mednexus.org/doi/pdf/10.1016/j.radmp.2024.02.005?download=true
10.1016/j.radmp.2024.02.004,A novel traditional Chinese medicine combination for radiation,"Ming Shang,Yicheng Ke,Jiangyun Liu,Zhifei Cao,Liying Zhang,Wenyang Zhang,Weiwei Pei,Guangming Zhou,Yongqi Liu",https://mednexus.org/toc/rmp/05/01,https://mednexus.org/doi/pdf/10.1016/j.radmp.2024.02.004?download=true
10.1016/j.radmp.2024.01.001,"Chronomodulated chemotherapy for locoregionally advanced nasopharyngeal carcinoma:
                     A phase II randomized controlled trial","Xiaoxiao Chen,Feng Jin,Weili Wu,Yuanyuan Li,Jinhuan Long,Xiuling Luo,Xiuyun,Juan Li,Pengxin Zhang,Mang Zhang",https://mednexus.org/toc/rmp/05/01,https://mednexus.org/doi/pdf/10.1016/j.radmp.2024.01.001?download=true
10.1016/j.radmp.2024.02.001,Study on the effect of Fresh Air Ventilation system for reducing indoor222Rn,"Yanchao Song,Dexing Lian,Hongxing Cui,Changsong Hou,Yunyun Wu",https://mednexus.org/toc/rmp/05/01,https://mednexus.org/doi/pdf/10.1016/j.radmp.2024.02.001?download=true
